Date,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall (mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2018-10-16,854,10,14.4,45.0,0.6,1206.0,2.6,1.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,914,11,16.5,39.0,0.7,1351.0,2.4,1.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1063,12,18.8,35.0,1.2,1057.0,2.9,2.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1108,13,19.4,31.0,2.0,1862.0,1.8,2.02,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1113,14,19.9,29.0,1.9,1833.0,1.3,2.09,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1203,15,19.9,31.0,2.0,1613.0,2.2,1.57,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1407,16,19.5,32.0,2.1,1436.0,2.3,1.1,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1811,17,18.4,38.0,1.8,1565.0,3.8,0.5,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,2716,18,16.9,47.0,1.4,1637.0,5.5,0.11,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1867,19,15.5,63.0,1.7,1774.0,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1568,20,14.8,68.0,2.0,1502.0,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1618,21,14.3,72.0,1.0,1374.0,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1425,22,13.6,71.0,0.6,1457.0,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,950,23,12.9,78.0,0.6,1201.0,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,739,0,12.3,75.0,1.2,1332.0,7.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,600,1,11.5,74.0,1.2,1305.0,7.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,381,2,10.8,77.0,0.3,1268.0,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,239,3,10.2,80.0,0.3,1191.0,6.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,157,4,9.7,76.0,0.0,1308.0,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,210,5,9.2,77.0,0.0,1278.0,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,503,6,8.8,77.0,0.2,1077.0,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1213,7,8.6,77.0,0.7,965.0,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,2202,8,9.2,68.0,0.2,952.0,3.5,0.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1200,9,11.2,63.0,1.1,656.0,4.4,0.88,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,842,10,14.0,58.0,1.6,841.0,5.8,1.53,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,961,11,15.5,25.0,2.5,1727.0,-4.4,2.1,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1088,12,16.2,29.0,2.5,1935.0,-1.8,2.45,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1115,13,17.7,25.0,2.1,1917.0,-2.6,2.48,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1083,14,18.3,24.0,1.7,1983.0,-2.6,2.4,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1175,15,18.3,21.0,2.7,2000.0,-4.4,2.02,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1409,16,18.0,26.0,2.1,2000.0,-1.8,1.45,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1896,17,16.9,34.0,2.5,2000.0,0.9,0.74,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,2445,18,14.6,39.0,2.3,2000.0,0.7,0.11,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1819,19,13.2,42.0,1.3,2000.0,0.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1558,20,12.2,47.0,1.1,2000.0,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1493,21,10.8,53.0,0.9,2000.0,1.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,1278,22,9.9,50.0,0.1,2000.0,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-17,896,23,9.7,56.0,0.7,2000.0,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,694,0,9.2,64.0,0.7,2000.0,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,579,1,9.0,66.0,0.7,2000.0,2.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,385,2,8.7,71.0,0.8,2000.0,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,244,3,8.6,74.0,0.6,1985.0,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,165,4,8.1,78.0,0.6,2000.0,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,185,5,7.8,81.0,1.1,2000.0,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,458,6,7.6,82.0,0.3,1933.0,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1191,7,7.7,81.0,0.4,1992.0,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,2154,8,8.5,77.0,0.5,1995.0,4.6,0.21,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1165,9,10.9,60.0,0.9,1997.0,3.4,0.93,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,864,10,13.7,57.0,1.2,2000.0,5.3,1.33,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,917,11,15.0,52.0,1.4,2000.0,5.2,1.5,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1132,12,16.8,50.0,1.6,2000.0,6.3,1.94,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1152,13,18.1,43.0,2.2,2000.0,5.3,2.3,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1122,14,18.7,39.0,1.3,2000.0,4.4,1.66,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1203,15,19.0,38.0,1.9,2000.0,4.3,1.72,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1473,16,18.5,40.0,1.8,2000.0,4.6,1.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1804,17,16.9,44.0,1.6,2000.0,4.5,0.44,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,2499,18,15.7,45.0,2.5,2000.0,3.7,0.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1878,19,14.9,49.0,2.1,2000.0,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1528,20,13.8,56.0,1.9,2000.0,5.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1466,21,12.6,60.0,0.5,2000.0,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,1302,22,11.6,61.0,0.2,2000.0,4.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-18,944,23,10.9,64.0,0.2,2000.0,4.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,783,0,10.3,67.0,1.5,2000.0,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,653,1,9.8,68.0,1.7,2000.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,433,2,9.2,72.0,1.5,2000.0,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,262,3,8.5,74.0,1.3,2000.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,184,4,8.1,76.0,0.3,2000.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,162,5,7.7,73.0,0.0,2000.0,3.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,491,6,7.2,77.0,0.5,2000.0,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1188,7,7.3,72.0,0.4,2000.0,2.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,2113,8,7.9,63.0,0.6,2000.0,1.2,0.3,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1191,9,11.1,53.0,1.0,2000.0,1.8,1.05,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,850,10,13.8,44.0,1.5,1953.0,1.7,1.66,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,981,11,16.4,35.0,1.1,2000.0,0.8,2.13,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1161,12,17.4,33.0,1.1,2000.0,0.9,2.39,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1190,13,18.9,33.0,1.8,2000.0,2.2,2.43,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1221,14,19.8,32.0,2.3,1978.0,2.6,2.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1390,15,19.7,30.0,3.0,1971.0,1.6,1.89,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1527,16,19.3,29.0,2.8,2000.0,0.7,1.34,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1939,17,18.5,35.0,2.2,2000.0,2.7,0.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,2631,18,16.6,40.0,2.4,2000.0,2.9,0.11,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1769,19,15.3,53.0,2.4,2000.0,5.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1512,20,14.2,56.0,1.8,2000.0,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1457,21,13.3,56.0,1.1,2000.0,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1331,22,12.3,65.0,1.7,2000.0,5.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-19,1018,23,11.7,70.0,1.7,2000.0,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,891,0,11.3,71.0,1.2,1997.0,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,774,1,10.9,72.0,0.0,1966.0,6.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,522,2,10.1,78.0,0.1,1887.0,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,386,3,9.5,77.0,0.4,1611.0,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,246,4,8.9,75.0,0.4,1877.0,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,154,5,8.1,76.0,0.6,1309.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,219,6,7.5,79.0,0.6,1025.0,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,427,7,7.0,82.0,0.5,867.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,784,8,7.8,70.0,1.4,1034.0,2.6,0.29,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,921,9,10.4,60.0,1.3,1326.0,2.9,0.99,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,997,10,13.0,49.0,0.5,1685.0,2.5,1.61,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1175,11,16.2,39.0,1.6,1580.0,2.2,2.05,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1407,12,17.7,33.0,2.2,1556.0,1.2,2.37,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1585,13,19.4,26.0,1.1,1942.0,-0.6,2.45,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1649,14,20.0,22.0,1.6,1950.0,-2.3,2.29,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1760,15,21.3,24.0,1.5,1832.0,-0.1,1.91,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1813,16,20.9,20.0,2.0,1976.0,-2.9,1.35,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1949,17,19.2,23.0,1.5,2000.0,-2.4,0.62,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1707,18,16.6,41.0,2.4,1811.0,3.2,0.04,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1407,19,14.6,48.0,1.9,1998.0,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1270,20,13.7,51.0,1.0,1954.0,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1249,21,13.3,55.0,2.0,1554.0,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,1141,22,12.7,58.0,0.0,1480.0,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-20,922,23,11.7,58.0,0.0,1567.0,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,848,0,11.2,62.0,0.0,1613.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,622,1,10.6,60.0,0.5,1642.0,3.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,428,2,9.8,63.0,0.6,1591.0,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,342,3,9.2,68.0,0.4,1538.0,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,206,4,8.8,71.0,0.9,1516.0,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,146,5,8.2,73.0,1.3,1305.0,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,172,6,7.6,75.0,0.6,1181.0,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,315,7,7.2,76.0,0.5,1113.0,3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,534,8,7.9,67.0,1.1,1210.0,2.1,0.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,679,9,10.5,56.0,1.2,1741.0,2.0,0.98,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,936,10,13.4,46.0,0.8,1718.0,1.9,1.61,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1055,11,16.8,38.0,1.5,1326.0,2.3,2.07,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1417,12,18.4,28.0,1.9,1690.0,-0.4,2.33,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1519,13,19.3,24.0,1.5,1745.0,-1.8,2.4,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1642,14,20.1,23.0,2.3,1896.0,-1.7,2.23,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1891,15,20.9,23.0,1.5,1892.0,-1.0,1.87,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1976,16,20.2,24.0,2.5,1881.0,-1.0,1.31,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1883,17,18.8,24.0,2.1,2000.0,-2.2,0.63,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1618,18,16.2,41.0,1.4,1907.0,2.9,0.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1464,19,14.9,46.0,1.4,1455.0,3.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1306,20,13.8,52.0,1.6,1341.0,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1158,21,13.0,49.0,1.0,1702.0,2.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,1025,22,12.2,57.0,0.0,1544.0,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-21,724,23,11.8,56.0,0.0,1655.0,3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,623,0,11.4,56.0,0.2,1778.0,2.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,372,1,10.7,57.0,0.9,1828.0,2.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,253,2,10.5,57.0,0.2,1837.0,2.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,175,3,10.2,60.0,1.0,1796.0,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,110,4,10.0,62.0,0.6,1759.0,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,202,5,9.4,65.0,0.8,1659.0,3.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,513,6,9.2,65.0,0.8,1689.0,2.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1244,7,8.9,67.0,0.8,1557.0,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,2111,8,9.7,58.0,0.6,1559.0,1.8,0.22,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1104,9,11.9,50.0,1.1,1529.0,1.7,0.75,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,817,10,14.6,43.0,0.7,1339.0,2.1,1.35,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,941,11,16.7,37.0,0.7,1074.0,1.9,1.74,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1034,12,18.2,34.0,1.0,758.0,2.0,2.03,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1064,13,19.4,35.0,1.2,678.0,3.5,1.73,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1122,14,20.6,30.0,2.2,839.0,2.3,1.69,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1167,15,20.2,31.0,1.6,855.0,2.5,1.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1464,16,19.7,34.0,1.6,688.0,3.3,0.88,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1904,17,18.9,35.0,1.7,720.0,3.0,0.41,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,2613,18,17.3,43.0,0.9,783.0,4.5,0.08,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1860,19,15.6,44.0,1.5,828.0,3.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1593,20,14.5,51.0,1.4,751.0,4.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1513,21,13.4,56.0,0.7,758.0,4.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,1360,22,12.7,60.0,0.0,680.0,5.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-22,916,23,12.0,59.0,0.4,685.0,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,726,0,11.6,61.0,0.7,673.0,4.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,547,1,11.1,62.0,0.2,666.0,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,356,2,10.6,68.0,0.9,603.0,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,243,3,10.1,70.0,1.1,606.0,4.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,170,4,10.0,73.0,0.9,622.0,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,193,5,10.0,73.0,0.5,593.0,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,456,6,9.9,75.0,1.0,560.0,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,839,7,10.4,71.0,0.6,557.0,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1423,8,11.0,78.0,0.8,412.0,7.3,0.03,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1026,9,11.7,77.0,0.8,394.0,7.7,0.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,735,10,13.8,65.0,1.1,475.0,7.3,1.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,81,11,13.0,70.0,5.0,989.0,7.6,0.5,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,363,12,11.5,90.0,1.2,973.0,9.9,0.06,5.0,0.0,Autumn,No Holiday,Yes
2018-10-23,652,13,13.5,82.0,0.8,962.0,10.4,1.33,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,837,14,15.1,71.0,0.9,973.0,9.8,1.62,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1010,15,16.6,68.0,1.5,955.0,10.6,1.55,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1294,16,16.1,70.0,1.3,898.0,10.6,0.83,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1604,17,15.7,63.0,3.2,1118.0,8.6,0.39,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,2415,18,14.5,71.0,2.1,1235.0,9.2,0.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1685,19,14.0,70.0,1.6,1265.0,8.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1433,20,13.6,70.0,1.4,1392.0,8.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1380,21,12.6,70.0,1.2,1425.0,7.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,1257,22,12.3,73.0,0.9,1392.0,7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-23,876,23,11.2,78.0,0.5,802.0,7.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,708,0,10.8,80.0,1.0,1151.0,7.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,573,1,10.2,84.0,1.2,1036.0,7.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,371,2,9.5,87.0,1.0,919.0,7.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,249,3,9.4,85.0,1.6,983.0,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,162,4,9.0,87.0,0.6,972.0,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,164,5,8.5,87.0,1.2,1046.0,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,453,6,8.1,88.0,0.9,831.0,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1165,7,7.8,90.0,0.6,763.0,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,2108,8,8.1,85.0,1.2,772.0,5.7,0.26,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1151,9,10.1,72.0,1.1,728.0,5.2,0.9,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,811,10,13.0,63.0,0.9,854.0,6.1,1.5,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,940,11,15.7,53.0,1.0,1172.0,6.1,1.99,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1126,12,16.8,48.0,1.6,1673.0,5.7,2.1,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1106,13,17.2,43.0,2.3,1835.0,4.4,1.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1150,14,17.6,39.0,2.5,1964.0,3.4,1.63,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1161,15,18.0,40.0,3.0,1808.0,4.1,1.71,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1492,16,18.2,42.0,1.3,1976.0,5.0,1.22,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1904,17,17.0,47.0,2.2,1989.0,5.5,0.59,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,2612,18,15.1,53.0,1.7,2000.0,5.5,0.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1827,19,13.9,61.0,1.9,2000.0,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1556,20,13.1,63.0,0.4,2000.0,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1464,21,12.1,67.0,1.0,1977.0,6.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,1281,22,11.6,71.0,0.2,1858.0,6.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-24,884,23,11.0,74.0,0.1,1817.0,6.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,729,0,10.5,75.0,0.3,1800.0,6.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,572,1,10.0,78.0,0.4,1669.0,6.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,421,2,9.1,79.0,0.5,1625.0,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,266,3,9.1,79.0,0.2,1689.0,5.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,161,4,8.5,83.0,1.2,1577.0,5.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,193,5,7.8,85.0,0.9,1542.0,5.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,450,6,7.5,86.0,1.3,1301.0,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1251,7,7.3,85.0,1.4,1039.0,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,2070,8,7.9,76.0,1.2,1290.0,3.9,0.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1168,9,10.3,64.0,1.0,1544.0,3.7,0.91,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,779,10,13.4,53.0,1.1,1768.0,4.0,1.53,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,956,11,16.4,43.0,0.7,1713.0,3.7,1.96,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1188,12,18.2,37.0,1.4,1861.0,3.2,2.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1154,13,19.4,32.0,1.1,1787.0,2.2,2.31,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1192,14,20.6,31.0,1.4,1562.0,2.8,1.7,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1275,15,20.6,32.0,1.4,1651.0,3.3,1.4,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1528,16,20.4,32.0,0.9,1720.0,3.1,0.84,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1961,17,19.2,36.0,0.7,1643.0,3.7,0.38,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,2632,18,17.3,39.0,1.3,1641.0,3.1,0.03,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1968,19,16.4,47.0,1.0,1694.0,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1596,20,15.3,50.0,0.5,1647.0,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1513,21,14.5,50.0,0.7,1741.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,1316,22,13.6,56.0,1.0,1611.0,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-25,919,23,12.5,59.0,0.8,1602.0,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26,753,0,12.5,57.0,0.9,1877.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26,629,1,12.7,56.0,1.2,1952.0,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-26,434,2,12.8,59.0,0.9,1804.0,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
